"sep=	"
Shimmer_Timestamp	Shimmer_EMG_ENV	Shimmer_EMG_RAW	Shimmer_EMG_REF
13:27:16	64	1763	477
13:27:16	64	1766	479
13:27:16	64	1765	482
13:27:16	67	1764	487
13:27:16	64	1766	485
13:27:16	68	1765	487
13:27:16	69	1763	491
13:27:16	75	1765	496
13:27:16	77	1763	496
13:27:16	79	1763	496
13:27:16	79	1762	495
13:27:16	79	1763	498
13:27:16	0	1765	39
13:27:16	0	1769	96
13:27:16	0	1765	144
13:27:16	0	1766	181
13:27:16	0	1765	224
13:27:16	0	1765	247
13:27:16	0	1765	273
13:27:16	0	1765	299
13:27:16	0	1763	320
13:27:16	0	1765	338
13:27:16	0	1763	357
13:27:16	0	1765	371
13:27:16	0	1763	385
13:27:16	9	1767	400
13:27:16	11	1765	403
13:27:16	15	1763	415
13:27:16	19	1765	427
13:27:16	25	1763	432
13:27:16	31	1764	437
13:27:16	37	1766	441
13:27:16	43	1759	449
13:27:16	45	1764	451
13:27:16	48	1761	458
13:27:16	49	1763	461
13:27:16	51	1763	464
13:27:16	57	1763	467
13:27:16	59	1765	474
13:27:16	63	1763	477
13:27:16	65	1765	481
13:27:16	68	1765	482
13:27:16	67	1763	488
13:27:16	70	1763	490
13:27:16	73	1764	492
13:27:16	73	1763	495
13:27:16	75	1763	496
13:27:16	75	1762	496
13:27:16	77	1765	499
13:27:16	80	1762	500
13:27:16	80	1764	502
13:27:16	80	1763	504
13:27:16	80	1764	506
13:27:16	80	1764	507
13:27:16	0	1765	33
13:27:16	0	1769	105
13:27:16	0	1767	146
13:27:16	0	1765	186
13:27:16	0	1773	226
13:27:16	0	1766	249
13:27:16	0	1765	274
13:27:16	0	1766	299
13:27:16	0	1763	320
13:27:16	0	1759	341
13:27:16	0	1766	356
13:27:16	0	1764	373
13:27:16	2	1766	382
13:27:16	1	1765	395
13:27:16	14	1763	410
13:27:16	16	1765	416
13:27:16	20	1763	427
13:27:16	26	1764	432
13:27:16	34	1763	437
13:27:16	36	1765	445
13:27:16	43	1761	443
13:27:16	42	1766	451
13:27:16	47	1763	457
13:27:16	49	1762	464
13:27:16	53	1764	464
13:27:16	58	1762	468
13:27:16	58	1769	471
13:27:16	64	1764	477
13:27:16	64	1764	465
13:27:16	61	1762	475
13:27:16	64	1762	477
13:27:16	67	1761	486
13:27:16	69	1761	485
13:27:16	69	1763	489
13:27:16	68	1762	486
13:27:16	70	1763	492
13:27:16	69	1763	484
13:27:16	69	1768	486
13:27:16	70	1762	492
13:27:16	71	1761	490
13:27:16	72	1762	489
13:27:16	80	1761	495
13:27:16	75	1765	501
13:27:16	78	1763	496
13:27:16	75	1760	495
13:27:16	76	1760	493
13:27:16	74	1761	495
13:27:16	79	1761	496
13:27:16	79	1759	496
13:27:16	80	1759	498
13:27:16	80	1762	500
13:27:16	80	1760	501
13:27:16	80	1762	497
13:27:16	77	1767	496
13:27:16	81	1761	501
13:27:16	82	1761	498
13:27:16	80	1761	498
13:27:16	81	1761	503
13:27:16	81	1761	502
13:27:16	81	1762	504
13:27:16	80	1761	497
13:27:16	80	1761	497
13:27:16	80	1760	496
13:27:16	82	1762	501
13:27:16	80	1760	502
13:27:16	81	1761	505
13:27:16	82	1763	503
13:27:16	83	1763	511
13:27:16	83	1761	497
13:27:16	82	1761	503
13:27:16	82	1763	506
13:27:16	83	1763	509
13:27:16	81	1762	499
13:27:16	86	1762	504
13:27:16	81	1763	507
13:27:16	82	1763	508
13:27:16	82	1762	500
13:27:16	84	1763	503
13:27:16	83	1762	505
13:27:16	83	1763	510
13:27:16	0	1767	36
13:27:16	0	1767	93
13:27:16	0	1767	147
13:27:16	0	1766	189
13:27:16	0	1766	223
13:27:16	0	1767	257
13:27:16	0	1766	281
13:27:16	0	1767	304
13:27:16	0	1765	322
13:27:16	0	1766	342
13:27:16	0	1767	362
13:27:16	0	1765	370
13:27:16	0	1763	385
13:27:16	3	1765	400
13:27:16	14	1764	413
13:27:16	17	1763	420
13:27:16	21	1765	429
13:27:16	29	1767	441
13:27:16	33	1764	445
13:27:16	42	1765	449
13:27:16	45	1770	451
13:27:16	49	1763	463
13:27:16	54	1763	462
13:27:16	55	1766	466
13:27:16	53	1765	464
13:27:16	57	1763	465
13:27:16	61	1764	469
13:27:16	62	1764	471
13:27:16	63	1763	467
13:27:16	67	1769	484
13:27:16	69	1763	482
13:27:16	73	1765	487
13:27:16	66	1766	481
13:27:16	70	1766	481
13:27:16	65	1760	487
13:27:16	74	1762	491
13:27:16	71	1766	491
13:27:16	74	1765	496
13:27:16	76	1763	495
13:27:16	79	1772	486
13:27:16	74	1764	494
13:27:16	74	1763	494
13:27:16	78	1762	496
13:27:16	77	1762	496
13:27:16	78	1763	495
13:27:16	80	1762	496
13:27:16	78	1763	496
13:27:16	77	1763	490
13:27:16	75	1763	491
13:27:16	76	1763	494
13:27:16	79	1761	496
13:27:16	79	1761	497
13:27:16	79	1761	496
13:27:16	80	1762	498
13:27:16	80	1763	499
13:27:16	77	1763	494
13:27:16	77	1761	496
13:27:16	77	1762	496
13:27:16	80	1762	496
13:27:16	80	1762	499
13:27:16	80	1762	501
13:27:16	81	1763	497
13:27:16	80	1762	502
13:27:16	80	1761	498
13:27:16	79	1761	499
13:27:16	80	1764	497
13:27:16	81	1762	503
13:27:16	81	1763	501
13:27:16	80	1755	503
13:27:16	80	1761	507
13:27:16	82	1759	505
13:27:16	78	1763	497
13:27:16	80	1763	498
13:27:16	80	1761	511
13:27:16	82	1762	505
13:27:16	83	1762	503
13:27:16	82	1763	498
13:27:16	83	1762	506
13:27:16	83	1764	509
13:27:16	81	1763	506
13:27:16	81	1760	500
13:27:16	81	1763	502
13:27:16	83	1760	510
13:27:16	85	1761	504
13:27:16	84	1762	511
13:27:16	85	1763	507
13:27:16	85	1763	511
13:27:16	83	1762	501
13:27:16	83	1762	505
13:27:16	82	1761	503
13:27:16	83	1763	510
13:27:16	86	1763	507
13:27:16	94	1761	511
13:27:16	89	1763	509
13:27:16	86	1763	511
13:27:16	82	1766	503
13:27:16	84	1763	500
13:27:16	83	1762	503
13:27:16	81	1763	509
13:27:16	85	1761	510
13:27:16	83	1763	511
13:27:16	85	1762	509
13:27:16	84	1764	511
13:27:16	80	1760	504
13:27:16	82	1761	503
13:27:16	82	1760	507
13:27:16	84	1760	507
13:27:16	85	1761	508
13:27:16	89	1762	511
13:27:16	83	1771	508
13:27:16	91	1762	511
13:27:16	83	1760	502
13:27:16	82	1759	501
13:27:16	84	1759	509
13:27:16	85	1761	510
13:27:16	85	1760	506
13:27:16	81	1761	508
13:27:16	84	1760	508
13:27:16	89	1763	501
13:27:16	81	1761	503
13:27:16	81	1762	502
13:27:16	80	1762	510
13:27:16	85	1760	509
13:27:16	83	1762	509
13:27:16	80	1762	508
13:27:16	84	1761	508
13:27:16	86	1760	499
13:27:16	81	1761	504
13:27:16	83	1767	503
13:27:17	82	1760	505
13:27:17	85	1762	510
13:27:17	87	1761	509
13:27:17	89	1761	508
13:27:17	86	1762	510
13:27:17	86	1762	501
13:27:17	85	1763	505
13:27:17	85	1762	502
13:27:17	86	1762	511
13:27:17	83	1761	511
13:27:17	83	1761	505
13:27:17	86	1761	506
13:27:17	85	1759	508
13:27:17	82	1760	503
13:27:17	83	1760	503
13:27:17	81	1760	506
13:27:17	85	1761	509
13:27:17	85	1762	500
13:27:17	83	1760	508
13:27:17	83	1762	507
13:27:17	83	1761	507
13:27:17	85	1763	508
13:27:17	85	1765	509
13:27:17	84	1763	508
13:27:17	87	1761	507
13:27:17	86	1762	510
13:27:17	82	1755	511
13:27:17	85	1761	507
13:27:17	84	1762	511
13:27:17	89	1761	510
13:27:17	87	1763	509
13:27:17	85	1761	509
13:27:17	85	1762	511
13:27:17	87	1761	509
13:27:17	86	1763	511
13:27:17	85	1763	508
13:27:17	86	1762	510
13:27:17	86	1760	510
13:27:17	86	1765	511
13:27:17	85	1762	510
13:27:17	83	1761	506
13:27:17	84	1763	510
13:27:17	85	1763	511
13:27:17	81	1762	507
13:27:17	86	1760	500
13:27:17	84	1762	508
13:27:17	85	1763	511
13:27:17	83	1762	507
13:27:17	83	1763	508
13:27:17	82	1762	507
13:27:17	85	1765	505
13:27:17	80	1763	505
13:27:17	83	1763	505
13:27:17	82	1763	507
13:27:17	85	1763	508
13:27:17	81	1765	506
13:27:17	82	1761	508
13:27:17	82	1762	506
13:27:17	84	1762	503
13:27:17	82	1765	509
13:27:17	82	1762	506
13:27:17	83	1763	508
13:27:17	83	1765	503
13:27:17	80	1765	507
13:27:17	82	1763	507
13:27:17	85	1763	507
13:27:17	83	1759	506
13:27:17	83	1763	508
13:27:17	83	1763	506
13:27:17	81	1764	507
13:27:17	82	1762	507
13:27:17	81	1763	506
13:27:17	85	1763	508
13:27:17	83	1765	507
13:27:17	82	1767	508
13:27:17	83	1765	508
13:27:17	83	1763	509
13:27:17	84	1763	509
13:27:17	84	1765	510
13:27:17	85	1763	509
13:27:17	85	1763	510
13:27:17	86	1764	511
13:27:17	87	1763	511
13:27:17	90	1765	511
13:27:17	87	1764	511
13:27:17	88	1763	511
13:27:17	86	1762	511
13:27:17	87	1766	523
13:27:17	86	1761	511
13:27:17	85	1764	511
13:27:17	82	1763	511
13:27:17	90	1763	526
13:27:17	86	1765	511
13:27:17	86	1763	511
13:27:17	93	1763	511
13:27:17	89	1763	511
13:27:17	89	1762	510
13:27:17	0	1763	41
13:27:17	0	1765	96
13:27:17	0	1763	144
13:27:17	0	1762	187
13:27:17	0	1764	217
13:27:17	0	1765	251
13:27:17	0	1759	281
13:27:17	0	1765	305
13:27:17	0	1766	325
13:27:17	0	1763	342
13:27:17	0	1765	359
13:27:17	0	1766	374
13:27:17	0	1765	383
13:27:17	12	1763	400
13:27:17	11	1764	409
13:27:17	18	1764	420
13:27:17	16	1761	426
13:27:17	31	1760	423
13:27:17	33	1764	440
13:27:17	40	1763	448
13:27:17	46	1763	450
13:27:17	47	1764	453
13:27:17	49	1765	460
13:27:17	55	1763	469
13:27:17	51	1764	461
13:27:17	62	1762	473
13:27:17	62	1770	470
13:27:17	65	1761	479
13:27:17	61	1764	469
13:27:17	64	1763	475
13:27:17	67	1761	482
13:27:17	70	1763	481
13:27:17	67	1761	482
13:27:17	69	1763	490
13:27:17	71	1763	486
13:27:17	71	1763	487
13:27:17	71	1762	489
13:27:17	75	1762	496
13:27:17	75	1763	489
13:27:17	73	1763	491
13:27:17	78	1762	492
13:27:17	79	1763	496
13:27:17	77	1766	494
13:27:17	83	1764	496
13:27:17	75	1762	494
13:27:17	80	1765	496
13:27:17	79	1763	491
13:27:17	80	1765	490
13:27:17	78	1765	494
13:27:17	81	1763	498
13:27:17	80	1762	499
13:27:17	81	1766	497
13:27:17	81	1762	501
13:27:17	82	1763	499
13:27:17	81	1762	500
13:27:17	82	1763	494
13:27:17	80	1765	500
13:27:17	82	1763	497
13:27:17	80	1763	498
13:27:17	84	1764	495
13:27:17	79	1763	493
13:27:17	80	1763	502
13:27:17	80	1763	502
13:27:17	82	1762	499
13:27:17	81	1761	506
13:27:17	81	1761	502
13:27:17	80	1762	500
13:27:17	80	1763	498
13:27:17	80	1765	503
13:27:17	81	1762	500
13:27:17	85	1762	503
13:27:17	80	1762	496
13:27:17	81	1760	499
13:27:17	86	1765	503
13:27:17	83	1762	502
13:27:17	85	1762	498
13:27:17	82	1765	499
13:27:17	80	1762	499
13:27:17	91	1763	503
13:27:17	80	1763	497
13:27:17	84	1763	500
13:27:17	83	1763	505
13:27:17	83	1762	506
13:27:17	83	1763	493
13:27:17	85	1763	507
13:27:17	87	1762	499
13:27:17	80	1763	505
13:27:17	80	1761	497
13:27:17	81	1762	506
13:27:17	82	1763	502
13:27:17	81	1763	499
13:27:17	83	1760	502
13:27:17	81	1763	511
13:27:17	83	1761	506
13:27:17	83	1762	507
13:27:17	80	1761	496
13:27:17	82	1760	503
13:27:17	83	1763	501
13:27:17	82	1762	502
13:27:17	90	1761	500
13:27:17	83	1762	499
13:27:17	80	1765	501
13:27:17	84	1766	496
13:27:17	80	1762	498
13:27:17	84	1763	502
13:27:17	85	1763	501
13:27:17	83	1763	497
13:27:17	78	1763	498
13:27:17	82	1763	506
13:27:17	81	1761	503
13:27:17	82	1762	502
13:27:17	82	1762	503
13:27:17	95	1761	501
13:27:17	81	1763	503
13:27:17	85	1764	497
13:27:17	80	1762	501
13:27:17	80	1763	499
13:27:17	80	1749	501
13:27:17	80	1761	499
13:27:17	81	1751	506
13:27:17	80	1761	501
13:27:17	86	1761	505
13:27:17	80	1762	501
13:27:17	71	1765	502
13:27:17	80	1762	499
13:27:17	81	1763	500
13:27:17	80	1753	499
13:27:17	80	1762	497
13:27:17	80	1760	504
13:27:17	81	1760	505
13:27:17	80	1762	498
13:27:17	80	1761	500
13:27:17	80	1760	499
13:27:17	80	1761	505
13:27:17	82	1762	505
13:27:17	83	1760	504
13:27:17	83	1761	506
13:27:17	82	1762	511
13:27:17	80	1761	502
13:27:17	80	1761	498
13:27:17	80	1763	503
13:27:17	81	1761	506
13:27:17	82	1761	504
13:27:17	81	1761	511
13:27:17	83	1760	506
13:27:17	83	1762	507
13:27:17	80	1760	501
13:27:17	80	1762	500
13:27:17	82	1761	498
13:27:17	80	1761	499
13:27:17	82	1759	507
13:27:17	82	1761	509
13:27:17	81	1767	503
13:27:17	83	1762	507
13:27:17	85	1761	502
13:27:17	80	1761	499
13:27:17	81	1761	507
13:27:17	83	1761	507
13:27:17	83	1760	503
13:27:17	84	1760	503
13:27:17	83	1763	506
13:27:17	85	1760	503
13:27:17	85	1762	505
13:27:17	84	1761	503
13:27:17	85	1761	505
13:27:17	85	1762	505
13:27:17	84	1762	505
13:27:17	90	1761	510
13:27:17	86	1763	508
13:27:17	89	1765	508
13:27:17	80	1760	501
13:27:17	82	1761	499
13:27:17	84	1761	506
13:27:17	86	1763	507
13:27:17	80	1761	503
13:27:17	90	1763	503
13:27:17	85	1760	504
13:27:17	87	1760	499
13:27:17	80	1763	497
13:27:17	83	1761	504
13:27:17	83	1761	505
13:27:17	82	1763	507
13:27:17	82	1762	502
13:27:17	82	1763	508
13:27:17	82	1762	503
13:27:17	84	1761	502
13:27:17	82	1762	502
13:27:17	77	1765	502
13:27:17	83	1762	502
13:27:17	82	1761	503
13:27:17	83	1762	505
13:27:17	86	1761	507
13:27:17	83	1763	507
13:27:17	87	1763	511
13:27:17	87	1762	511
13:27:17	86	1764	511
13:27:17	90	1762	511
13:27:17	90	1762	511
13:27:17	91	1761	511
13:27:17	92	1762	511
13:27:17	92	1762	511
13:27:17	93	1763	523
13:27:17	94	1763	511
13:27:17	93	1764	525
13:27:17	93	1764	511
13:27:17	95	1763	526
13:27:17	94	1762	525
13:27:17	0	1765	38
13:27:17	0	1763	93
13:27:17	0	1757	145
13:27:17	0	1766	184
13:27:17	0	1765	226
13:27:17	0	1764	246
13:27:17	0	1765	275
13:27:17	0	1762	304
13:27:17	0	1763	323
13:27:17	0	1765	340
13:27:17	0	1764	360
13:27:17	0	1762	371
13:27:17	1	1764	382
13:27:17	2	1762	395
13:27:17	14	1764	411
13:27:17	18	1763	418
13:27:17	28	1763	421
13:27:17	24	1767	432
13:27:17	32	1754	437
13:27:17	37	1764	444
13:27:17	46	1762	449
13:27:17	46	1762	461
13:27:17	52	1763	460
13:27:17	55	1761	464
13:27:17	61	1763	461
13:27:17	58	1761	464
13:27:17	62	1763	474
13:27:17	64	1762	473
13:27:17	66	1762	477
13:27:17	64	1762	477
13:27:17	65	1756	477
13:27:17	65	1762	482
13:27:17	64	1761	479
13:27:17	67	1761	480
13:27:17	68	1762	482
13:27:17	72	1761	490
13:27:17	71	1763	490
13:27:17	77	1762	491
13:27:17	76	1763	491
13:27:17	75	1762	496
13:27:17	72	1762	490
13:27:17	77	1763	495
13:27:17	77	1762	497
13:27:17	78	1762	496
13:27:17	76	1762	490
13:27:17	74	1762	493
13:27:17	77	1761	495
13:27:17	79	1763	499
13:27:17	80	1760	495
13:27:17	80	1761	496
13:27:17	80	1761	496
13:27:17	79	1760	498
13:27:17	78	1764	494
13:27:17	77	1761	495
13:27:17	77	1760	495
13:27:17	77	1762	497
13:27:17	80	1763	497
13:27:17	80	1761	500
13:27:17	80	1762	497
13:27:17	80	1763	501
13:27:17	80	1762	494
13:27:17	80	1763	500
13:27:17	80	1761	496
13:27:17	80	1761	497
13:27:17	80	1763	496
13:27:17	82	1761	500
13:27:17	80	1765	497
13:27:17	80	1761	496
13:27:17	81	1762	496
13:27:17	81	1763	500
13:27:17	80	1763	499
13:27:17	80	1762	496
13:27:17	80	1761	497
13:27:17	82	1765	499
13:27:17	80	1762	496
13:27:17	82	1764	499
13:27:17	81	1763	496
13:27:17	86	1765	504
13:27:17	81	1763	503
13:27:17	83	1763	505
13:27:17	84	1762	507
13:27:17	81	1765	511
13:27:17	84	1763	509
13:27:17	86	1764	511
13:27:17	86	1762	511
13:27:17	87	1762	523
13:27:17	89	1762	511
13:27:17	87	1762	511
13:27:17	90	1762	511
13:27:17	88	1762	511
13:27:17	91	1763	511
13:27:17	91	1763	522
13:27:17	91	1763	511
13:27:17	0	1765	37
13:27:17	0	1766	95
13:27:17	0	1767	145
13:27:17	0	1766	176
13:27:17	0	1769	225
13:27:17	0	1765	247
13:27:17	0	1766	273
13:27:17	0	1763	302
13:27:17	0	1763	326
13:27:17	0	1767	341
13:27:17	0	1767	358
13:27:17	0	1764	371
13:27:17	3	1763	382
13:27:17	2	1764	397
13:27:17	8	1762	401
13:27:17	16	1761	416
13:27:17	22	1763	425
13:27:17	26	1765	432
13:27:17	33	1761	435
13:27:17	37	1763	443
13:27:17	43	1763	442
13:27:17	44	1761	449
13:27:17	48	1763	460
13:27:17	51	1764	460
13:27:17	50	1761	464
13:27:17	55	1763	464
13:27:17	60	1762	466
13:27:17	61	1763	471
13:27:17	61	1763	467
13:27:17	64	1763	470
13:27:17	64	1761	474
13:27:17	64	1762	477
13:27:17	65	1761	478
13:27:17	66	1760	481
13:27:17	66	1762	482
13:27:17	65	1763	486
13:27:17	66	1762	482
13:27:17	65	1762	483
13:27:17	68	1761	484
13:27:17	74	1761	489
13:27:17	74	1760	490
13:27:17	74	1764	491
13:27:17	73	1763	491
13:27:17	74	1763	492
13:27:17	75	1760	490
13:27:17	75	1761	490
13:27:17	75	1762	493
13:27:18	76	1762	496
13:27:18	73	1762	490
13:27:18	75	1761	495
13:27:18	77	1761	496
13:27:18	76	1765	495
13:27:18	77	1761	493
13:27:18	78	1766	498
13:27:18	78	1761	495
13:27:18	79	1762	498
13:27:18	77	1760	494
13:27:18	77	1768	499
13:27:18	80	1762	496
13:27:18	80	1763	501
13:27:18	74	1761	493
13:27:18	80	1767	498
13:27:18	78	1771	496
13:27:18	80	1763	496
13:27:18	78	1770	496
13:27:18	81	1763	496
13:27:18	79	1751	499
13:27:18	81	1765	499
13:27:18	78	1762	495
13:27:18	80	1763	496
13:27:18	78	1763	497
13:27:18	80	1761	499
13:27:18	80	1762	500
13:27:18	82	1763	511
13:27:18	85	1761	503
13:27:18	80	1762	508
13:27:18	80	1762	498
13:27:18	80	1762	502
13:27:18	81	1761	503
13:27:18	80	1761	501
13:27:18	0	1764	37
13:27:18	0	1764	94
13:27:18	0	1765	144
13:27:18	0	1764	187
13:27:18	0	1766	217
13:27:18	0	1766	247
13:27:18	0	1762	275
13:27:18	0	1763	304
13:27:18	0	1764	320
13:27:18	0	1765	340
13:27:18	0	1763	359
13:27:18	0	1765	374
13:27:18	0	1764	382
13:27:18	1	1766	395
13:27:18	10	1765	402
13:27:18	14	1762	412
13:27:18	24	1762	426
13:27:18	25	1763	432
13:27:18	30	1756	438
13:27:18	38	1763	444
13:27:18	37	1762	448
13:27:18	48	1761	450
13:27:18	48	1761	459
13:27:18	51	1761	457
13:27:18	56	1762	464
13:27:18	58	1763	462
13:27:18	58	1762	469
13:27:18	64	1760	474
13:27:18	64	1762	470
13:27:18	63	1762	472
13:27:18	64	1762	479
13:27:18	64	1761	475
13:27:18	65	1763	480
13:27:18	67	1761	487
13:27:18	67	1761	490
13:27:18	70	1762	495
13:27:18	68	1763	485
13:27:18	67	1761	485
13:27:18	74	1762	489
13:27:18	73	1761	493
13:27:18	73	1761	493
13:27:18	75	1760	496
13:27:18	77	1761	497
13:27:18	77	1762	498
13:27:18	75	1761	497
13:27:18	78	1762	496
13:27:18	80	1762	499
13:27:18	81	1763	503
13:27:18	80	1762	500
13:27:18	80	1762	501
13:27:18	80	1761	503
13:27:18	81	1761	501
13:27:18	82	1763	505
13:27:18	84	1763	506
13:27:18	0	1767	39
13:27:18	0	1765	97
13:27:18	0	1765	144
13:27:18	0	1765	187
13:27:18	0	1764	219
13:27:18	0	1764	247
13:27:18	0	1763	272
13:27:18	0	1766	304
13:27:18	0	1765	323
13:27:18	0	1765	341
13:27:18	0	1765	363
13:27:18	0	1766	373
13:27:18	0	1764	384
13:27:18	2	1765	393
13:27:18	10	1765	399
13:27:18	14	1763	414
13:27:18	17	1762	419
13:27:18	28	1763	432
13:27:18	34	1763	441
13:27:18	41	1764	443
13:27:18	39	1766	448
13:27:18	42	1763	447
13:27:18	48	1762	457
13:27:18	49	1763	457
13:27:18	51	1760	467
13:27:18	55	1762	465
13:27:18	61	1762	467
13:27:18	62	1764	475
13:27:18	61	1762	463
13:27:18	64	1761	474
13:27:18	64	1761	481
13:27:18	68	1762	483
13:27:18	71	1764	486
13:27:18	71	1762	486
13:27:18	73	1761	491
13:27:18	74	1762	494
13:27:18	70	1762	489
13:27:18	74	1763	489
13:27:18	73	1762	495
13:27:18	78	1762	497
13:27:18	79	1762	498
13:27:18	79	1762	498
13:27:18	80	1763	499
13:27:18	80	1761	501
13:27:18	81	1763	496
13:27:18	0	1765	86
13:27:18	0	1765	141
13:27:18	0	1764	180
13:27:18	0	1764	220
13:27:18	0	1767	246
13:27:18	0	1765	274
13:27:18	0	1765	299
13:27:18	0	1763	329
13:27:18	0	1763	343
13:27:18	0	1764	352
13:27:18	2	1763	372
13:27:18	10	1762	391
13:27:18	11	1763	397
13:27:18	17	1764	406
13:27:18	22	1765	420
13:27:18	29	1763	429
13:27:18	32	1762	437
13:27:18	41	1764	448
13:27:18	39	1763	448
13:27:18	48	1762	459
13:27:18	52	1764	456
13:27:18	50	1763	462
13:27:18	54	1764	464
13:27:18	59	1762	469
13:27:18	60	1763	471
13:27:18	64	1761	477
13:27:18	67	1766	479
13:27:18	38	1763	305
13:27:18	32	1763	330
13:27:19	32	1765	341
13:27:19	31	1765	361
13:27:19	29	1766	377
13:27:19	34	1763	396
13:27:19	35	1762	406
13:27:19	38	1762	417
13:27:19	46	1762	428
13:27:19	46	1764	436
13:27:19	49	1762	436
13:27:19	48	1763	446
13:27:19	51	1762	454
13:27:19	56	1762	459
13:27:19	56	1763	464
13:27:19	59	1763	471
13:27:19	64	1766	476
13:27:19	64	1763	475
13:27:19	67	1763	482
13:27:19	64	1762	479
13:27:19	67	1766	489
13:27:19	65	1763	483
13:27:19	69	1763	487
13:27:19	0	1766	37
13:27:19	0	1767	93
13:27:19	0	1767	141
13:27:19	0	1767	182
13:27:19	0	1769	218
13:27:19	0	1767	247
13:27:19	0	1767	274
13:27:19	0	1767	300
13:27:19	0	1769	319
13:27:19	0	1766	338
13:27:19	0	1765	354
13:27:19	0	1767	368
13:27:19	0	1767	384
13:27:19	5	1765	394
13:27:19	11	1766	402
13:27:19	16	1766	413
13:27:19	22	1766	421
13:27:19	28	1768	431
13:27:19	32	1767	432
13:27:19	27	1769	448
13:27:19	44	1755	446
13:27:19	47	1767	452
13:27:19	48	1765	448
13:27:19	49	1764	454
13:27:19	52	1763	458
13:27:19	53	1761	462
13:27:19	58	1763	468
13:27:19	64	1766	473
13:27:19	64	1763	474
13:27:19	64	1767	478
13:27:19	63	1764	470
13:27:19	64	1765	473
13:27:19	64	1763	476
13:27:19	66	1765	479
13:27:19	65	1762	481
13:27:19	69	1764	486
13:27:19	75	1763	482
13:27:19	71	1762	487
13:27:19	69	1764	481
13:27:19	65	1756	481
13:27:19	62	1762	482
13:27:19	71	1759	485
13:27:19	76	1765	490
13:27:19	79	1763	487
13:27:19	77	1761	489
13:27:19	80	1762	483
13:27:19	77	1762	486
13:27:19	76	1761	486
13:27:19	79	1760	490
13:27:19	78	1761	494
13:27:19	78	1763	493
13:27:19	79	1760	491
13:27:19	84	1763	494
13:27:19	79	1761	495
13:27:19	80	1762	495
13:27:19	80	1761	494
13:27:19	80	1761	496
13:27:19	82	1761	489
13:27:19	80	1761	495
13:27:19	80	1762	493
13:27:19	79	1761	495
13:27:19	80	1765	494
13:27:19	80	1762	495
13:27:19	80	1761	496
13:27:19	80	1764	495
13:27:19	80	1763	494
13:27:19	80	1763	497
13:27:19	80	1765	495
13:27:19	80	1762	496
13:27:19	80	1762	496
13:27:19	80	1762	496
13:27:19	80	1762	497
13:27:19	80	1762	496
13:27:19	80	1762	496
13:27:19	80	1762	501
13:27:19	83	1764	498
13:27:19	80	1763	496
13:27:19	83	1762	499
13:27:19	81	1763	502
13:27:19	81	1762	492
13:27:19	83	1763	499
13:27:19	82	1764	497
13:27:19	83	1764	502
13:27:19	82	1761	498
13:27:19	80	1761	497
13:27:19	82	1764	497
13:27:19	83	1765	503
13:27:19	81	1761	498
13:27:19	83	1765	500
13:27:19	85	1763	503
13:27:19	86	1763	505
13:27:19	86	1763	499
13:27:19	86	1763	502
13:27:19	82	1767	502
13:27:19	88	1762	509
13:27:19	83	1763	502
13:27:19	85	1764	499
13:27:19	85	1762	502
13:27:19	89	1766	503
13:27:19	89	1762	505
13:27:19	86	1763	503
13:27:19	86	1766	503
13:27:19	88	1765	503
13:27:19	87	1762	503
13:27:19	87	1761	501
13:27:19	86	1763	502
13:27:19	90	1763	495
13:27:19	85	1763	502
13:27:19	84	1763	496
13:27:19	85	1769	502
13:27:19	86	1762	503
13:27:19	85	1760	502
13:27:19	84	1763	503
13:27:19	86	1765	502
13:27:19	84	1763	503
13:27:19	86	1763	505
13:27:19	87	1763	505
13:27:19	86	1762	507
13:27:19	87	1763	507
13:27:19	89	1763	509
13:27:19	87	1762	511
13:27:19	89	1765	511
13:27:19	90	1763	511
13:27:19	90	1764	511
13:27:19	94	1763	510
13:27:19	89	1765	511
13:27:19	90	1762	525
13:27:19	96	1763	511
13:27:19	93	1763	511
13:27:19	95	1763	511
13:27:19	85	1763	511
13:27:19	92	1766	511
13:27:19	95	1762	511
13:27:19	91	1763	511
13:27:19	80	1762	445
13:27:19	80	1763	455
13:27:19	79	1763	464
13:27:19	77	1763	464
13:27:19	78	1763	468
13:27:19	78	1764	479
13:27:19	78	1766	481
13:27:19	78	1763	483
13:27:19	80	1763	486
13:27:19	80	1765	494
13:27:19	80	1764	494
13:27:19	80	1764	496
13:27:19	83	1763	498
13:27:19	83	1764	502
13:27:19	83	1763	502
13:27:19	84	1764	507
13:27:19	86	1763	510
13:27:19	86	1765	509
13:27:19	90	1763	511
13:27:19	89	1766	511
13:27:19	0	1765	32
13:27:19	0	1766	92
13:27:19	0	1766	141
13:27:19	0	1766	180
13:27:19	0	1763	214
13:27:19	0	1765	245
13:27:19	0	1764	272
13:27:19	0	1765	291
13:27:19	0	1767	320
13:27:19	0	1766	336
13:27:19	0	1764	354
13:27:19	0	1763	363
13:27:19	0	1765	375
13:27:19	6	1763	397
13:27:19	15	1765	400
13:27:19	16	1763	410
13:27:19	20	1763	412
13:27:19	30	1761	427
13:27:19	32	1763	433
13:27:19	33	1763	433
13:27:19	42	1765	448
13:27:19	43	1763	448
13:27:19	50	1764	459
13:27:19	48	1762	455
13:27:19	49	1761	455
13:27:19	59	1761	464
13:27:19	59	1764	466
13:27:19	66	1762	466
13:27:19	64	1763	470
